emp_no,birth_date,first_name,last_name,gender,hire_date
18657,18/03/1961,Hyuncheol,Gulak,M,11/02/1988
18658,29/06/1956,Subhrajyoti,Rubsam,F,29/04/1988
18659,27/09/1963,Michaela,Portugali,F,01/10/1991
18660,03/05/1962,Takahito,Blokdijk,F,06/06/1996
18661,23/09/1961,Shaw,Ghemri,F,27/01/1986
18662,29/04/1954,Bouchung,Luck,F,02/08/1986
18663,06/09/1955,Rafols,Sridhar,F,27/10/1985
18664,17/11/1955,Itzchak,Akaboshi,F,02/10/1987
18665,11/06/1954,Makato,Emmart,F,05/09/1994
18666,21/02/1952,Hitofumi,Baja,M,01/01/1987
18667,31/05/1963,Kiyokazu,Vesna,F,30/11/1988
18668,19/12/1954,Kwangho,Ritzmann,M,25/07/1989
18669,27/12/1955,Hauke,Andreotta,F,18/11/1996
18670,30/08/1959,Danae,Mikschl,F,13/10/1986
18671,12/12/1955,Shan,Nastansky,M,04/05/1986
18672,13/07/1960,Peternela,Savasere,M,11/08/1986
18673,21/07/1955,Ohad,Orlowski,M,19/10/1988
18674,22/09/1964,Cedric,Schaap,M,19/11/1993
18675,28/06/1960,Tzvetan,Ritcey,M,17/09/1987
18676,10/04/1959,Kshitij,Kruskal,M,28/11/1995
18677,04/07/1962,Fayez,Giaccio,M,28/04/1993
18678,05/02/1962,Lobel,Maraist,F,17/10/1997
18679,01/10/1954,Roded,Lambe,F,14/01/1987
18680,01/02/1963,Siddarth,Oaver,M,10/04/1989
18681,22/01/1953,Rimli,Tibblin,F,04/12/1988
18682,29/12/1957,Yolla,Yoshimura,F,05/11/1992
18683,13/02/1963,Masaki,Zizka,F,09/03/1991
18684,01/06/1953,Kenroku,Dulli,M,10/04/1991
18685,26/09/1956,Hilari,Fetvedt,M,05/12/1991
18686,23/02/1962,Kwangyoen,Facello,F,02/05/1985
18687,02/07/1960,Serenella,Karlin,M,23/05/1985
18688,05/08/1963,Uli,Pearson,F,25/03/1986
18689,29/11/1958,Weiwu,Bellmore,F,24/12/1991
18690,25/12/1958,Divier,Thorelli,F,17/12/1986
18691,17/11/1952,Vasilis,Besancenot,M,05/02/1992
18692,14/02/1952,Mona,Camurati,M,02/12/1989
18693,17/05/1964,Mantis,Herath,M,01/03/1992
18694,10/09/1960,Udaiprakash,Boreale,M,08/03/1989
18695,06/11/1956,Kankanahalli,Mersereau,M,28/05/1997
18696,05/08/1964,Shigeo,Lenart,M,25/09/1990
18697,23/05/1959,Oddvar,Katalagarianos,F,03/08/1987
18698,29/04/1954,Anestis,Sinicrope,M,16/10/1990
18699,15/08/1958,Badri,Bennis,M,29/04/1993
18700,09/01/1958,Yinghua,Chandrasekhar,M,18/11/1985
18701,16/04/1953,Mori,Ratnakar,F,23/03/1985
18702,28/06/1954,Kinh,Impagliazzo,F,07/10/1990
18703,08/01/1958,Carrsten,Kowalchuk,M,28/03/1987
18704,08/09/1963,Conrado,Siegrist,F,19/06/1986
18705,09/02/1955,Manibrata,Msuda,M,27/03/1996
18706,16/03/1955,Debaprosad,Schicker,M,17/08/1987
18707,14/04/1959,Uta,Luca,M,05/06/1999
18708,26/01/1961,Chikara,Denny,M,30/01/1993
18709,11/04/1959,Rosli,Hiltgen,F,07/05/1990
18710,02/04/1963,Kish,Dayana,F,18/09/1985
18711,17/04/1960,Yongmin,Munoz,M,12/06/1986
18712,02/04/1958,Pranay,Panwar,F,01/02/1987
18713,23/10/1957,Evgueni,Kuzuoka,F,08/02/1995
18714,14/09/1957,Uinam,Azumi,F,08/03/1995
18715,18/04/1952,Sugwoo,Dechter,M,18/04/1991
18716,01/01/1954,JoAnne,Bratsberg,M,13/10/1991
18717,18/11/1963,Mohammed,Blokdijk,F,21/04/1989
18718,04/10/1959,Juichirou,Pavlopoulou,M,29/04/1992
18719,28/09/1958,Giri,Chenney,F,02/11/1986
18720,10/01/1958,Itzchak,Cooke,F,10/04/1998
18721,04/12/1957,Giri,Egerstedt,F,24/09/1986
18722,16/07/1957,Cullen,Bennet,F,27/01/1995
18723,16/04/1955,Yechezkel,Baumann,M,25/02/1985
18724,29/03/1961,Fatemeh,Aloia,F,15/02/1987
18725,29/12/1955,Cullen,Marchegay,F,02/12/1985
18726,21/07/1954,Hisao,Jahnichen,F,15/08/1997
18727,28/08/1954,Sugwoo,Rusterholz,F,08/07/1991
18728,10/06/1952,Tzvetan,Luft,F,30/11/1986
18729,10/02/1958,Shaowen,Camurati,M,25/08/1995
18730,15/06/1960,Ekawit,Bakhtari,F,02/03/1992
18731,20/02/1959,Bowen,Levasseur,F,30/08/1990
18732,27/09/1964,Uinam,Matzov,F,23/07/1989
18733,16/12/1961,Keiichiro,Zaumen,F,02/02/1989
18734,20/02/1957,Padma,Shigei,M,27/12/1993
18735,02/05/1960,Guiseppe,Swiss,F,04/09/1985
18736,08/12/1964,Kish,Sichman,F,10/09/1986
18737,22/03/1963,Pranay,Kitsuregawa,M,01/10/1990
18738,27/09/1958,Krister,Ashish,F,24/01/1989
18739,08/09/1957,Mohit,Goodrum,F,30/08/1990
18740,02/08/1964,Serap,Zedlitz,M,24/10/1994
18741,03/05/1962,Katsuo,Fordan,F,20/01/1991
18742,03/10/1954,Jouni,Heinisuo,F,14/01/1991
18743,21/01/1959,Sumali,Boreale,M,04/09/1986
18744,15/08/1952,Feipei,Bugrara,M,23/07/1995
18745,17/06/1963,Dekang,Chorvat,M,21/02/1992
18746,17/08/1964,Troy,Zlotek,M,15/04/1987
18747,25/07/1961,Masako,Jiang,F,20/12/1995
18748,15/06/1960,Kristian,Spell,M,23/11/1996
18749,02/09/1954,Sudharsan,Vecchio,M,04/04/1992
18750,23/02/1962,Suzette,Rodham,M,01/11/1993
18751,29/06/1963,Kien,Bellone,F,13/02/1986
18752,01/02/1963,Uri,Peir,F,18/12/1993
18753,16/08/1963,Chenyi,Hofmeyr,M,09/05/1993
18754,30/07/1960,Sumant,Schade,M,12/07/1998
18755,30/12/1958,Goa,Bugrara,M,04/11/1991
18756,05/03/1955,Premal,Narahari,F,05/03/1987
18757,16/10/1956,Florina,Azumi,M,06/06/1987
18758,05/12/1964,Randy,Dratva,M,08/09/1985
18759,17/11/1954,Keung,Malabarba,M,26/06/1989
18760,15/02/1962,Shigeu,Vidal,F,28/11/1989
18761,22/09/1958,Chenyi,Birch,M,10/05/1986
18762,07/09/1954,Bedrich,Staelin,M,19/12/1994
18763,15/07/1958,Weijing,Baja,F,12/11/1989
18764,31/12/1954,Bernardo,Sidje,M,05/06/1990
18765,30/07/1956,Sastry,Champarnaud,F,19/10/1987
18766,24/05/1959,Khaled,McClurg,F,05/12/1986
18767,27/08/1956,Leni,Sommer,M,14/11/1986
18768,30/09/1958,Rosella,Kowalchuk,M,29/07/1986
18769,15/05/1954,Kirk,Luit,M,27/04/1987
18770,09/09/1955,Fei,Yurek,M,27/11/1987
18771,20/01/1953,Domenick,Haraldson,F,19/07/1987
18772,17/05/1957,Denis,Hempstead,F,05/08/1986
18773,07/03/1960,Garnik,Hagimont,M,09/07/1995
18774,11/12/1956,Jaewoo,Frolund,F,22/06/1995
18775,05/06/1953,Shay,Akazan,M,22/03/1987
18776,27/09/1964,Alper,Desikan,M,03/01/1990
18777,09/09/1964,Adam,Rahier,F,20/08/1985
18778,21/05/1958,Percy,Syang,F,29/01/1994
18779,30/06/1959,Kenton,Munawer,F,06/08/1988
18780,15/04/1959,Yifei,Picht,M,19/02/1987
18781,13/02/1956,Kenton,Lorys,M,07/03/1999
18782,14/06/1954,Fan,Pepe,M,02/07/1986
18783,12/06/1954,Shan,Sambasivam,F,27/03/1989
18784,28/07/1953,Pohua,Hempstead,F,31/07/1985
18785,27/09/1962,Vugranam,Thimonier,M,19/09/1993
18786,14/05/1955,Guozhong,Veevers,M,24/05/1988
18787,26/02/1954,Kotesh,Mukaidono,M,14/08/1991
18788,07/06/1957,Stepehn,Ritcey,M,04/12/1989
18789,16/10/1953,Reinhold,Domenig,F,29/02/1988
18790,14/03/1953,Florina,Rahier,F,26/04/1988
18791,24/12/1957,Giao,Mahmud,M,23/11/1996
18792,22/07/1960,Rayond,Zielinski,F,25/10/1991
18793,03/08/1956,Theron,Atchley,M,12/02/1990
18794,20/05/1955,Kish,Garnham,F,07/03/1993
18795,28/07/1955,Heon,Peck,M,23/07/1993
18796,18/11/1953,Denny,McDermid,M,07/04/1989
18797,14/04/1959,Shim,Hiltgen,F,14/02/1994
18798,20/04/1956,Khosrow,Gulik,M,30/09/1991
18799,02/04/1953,Kshitij,Lunn,M,14/07/1986
18800,21/05/1962,Baruch,Rosiles,F,06/07/1990
18801,07/08/1964,Erez,Tsukuda,M,04/11/1991
18802,28/10/1952,Kwee,Rajaraman,M,27/09/1989
18803,22/03/1964,Tomokazu,Marchesini,M,24/11/1987
18804,05/12/1957,Heather,Sankaranarayanan,F,08/01/1989
18805,06/07/1962,Gill,Ernst,M,09/02/1986
18806,27/08/1955,Akhilish,Petereit,M,29/05/1986
18807,21/10/1956,Jessie,Docker,M,10/11/1985
18808,03/08/1957,Ekawit,Katzenelson,M,23/05/1991
18809,17/07/1952,Laurentiu,Munoz,M,10/10/1988
18810,09/01/1965,Taiji,Jarecki,M,13/04/1987
18811,15/08/1952,Cheong,Oxenboll,F,10/07/1988
18812,30/03/1952,Uriel,Lueh,F,10/11/1997
18813,28/01/1961,Jeane,Heystek,M,12/09/1989
18814,09/11/1961,Genevieve,Binding,M,01/09/1985
18815,06/07/1953,Gennady,Bouloucos,M,27/11/1994
18816,26/06/1957,Itzchak,Eickenmeyer,F,30/11/1995
18817,03/08/1954,Kristin,Xiaoshan,M,04/04/1985
18818,05/06/1958,Janalee,Panangaden,F,05/11/1991
18819,27/07/1959,Boalin,Swiler,M,16/09/1998
18820,31/08/1963,Xianlong,Fontan,M,09/09/1989
18821,08/06/1958,Tianruo,Rahimi,M,06/12/1985
18822,12/09/1964,Xiaoshan,Samarati,F,01/05/1985
18823,26/07/1953,Arie,Bojadziev,M,25/08/1996
18824,25/08/1964,Divier,Osgood,F,24/06/1986
18825,01/05/1953,Florian,Setiz,F,16/01/1989
18826,09/11/1955,Yahiko,Riefers,M,08/02/1993
18827,21/07/1955,Mani,Serot,F,03/05/1991
18828,31/01/1953,Henk,Pellegrinelli,M,21/12/1994
18829,02/03/1955,Murthy,Delgrossi,F,06/07/1991
18830,23/01/1962,Maris,Panienski,F,22/06/1994
18831,26/02/1964,Mostafa,Garigliano,M,27/10/1989
18832,30/12/1953,Pasqua,DiGiano,M,04/06/1986
18833,15/05/1955,Roded,Majewski,M,05/03/1987
18834,07/05/1957,Kendra,Thiria,M,05/07/1991
18835,30/08/1955,Uwe,Lieblein,M,28/07/1987
18836,26/05/1957,Chaitali,Heemskerk,M,16/09/1994
18837,26/06/1955,Tommaso,Erni,M,25/07/1993
18838,24/05/1964,Kiam,Feinberg,M,12/10/1987
18839,06/09/1963,Shaw,Cichocki,M,10/04/1986
18840,04/01/1953,Toshiki,Rahier,M,04/09/1993
18841,21/01/1961,Kwok,Baezner,M,07/06/1998
18842,07/05/1960,Susanne,Bain,F,16/11/1986
18843,08/06/1962,Arch,Thimonier,M,03/04/1986
18844,23/05/1957,Anneli,Seuren,M,26/01/1999
18845,22/04/1962,Muzhong,Pepe,M,27/04/1992
18846,06/02/1963,Luise,Vural,M,01/04/1987
18847,19/09/1956,Hisao,Tetzlaff,M,17/12/1994
18848,15/09/1956,Yaghout,Pagter,M,07/10/1985
18849,16/07/1959,Hidde,Serot,F,03/10/1990
18850,19/03/1952,Shigeo,Erbe,F,29/07/1992
18851,28/06/1961,Raimond,Verhaegen,F,03/07/1994
18852,10/01/1963,Gurbir,Cooke,F,14/12/1991
18853,24/06/1963,Gonzalo,Ratnaker,M,29/02/1996
18854,29/06/1958,Bokyung,Swick,F,12/11/1992
18855,30/01/1957,Adib,Jonsson,M,21/05/1987
18856,02/05/1962,Paddy,Vendrig,F,05/10/1992
18857,16/02/1953,Bogdan,Roison,M,23/09/1987
18858,25/04/1959,Surveyors,Sankaranarayanan,F,07/09/1991
18859,12/12/1961,Ekawit,Murillo,M,15/12/1993
18860,06/08/1952,Eishiro,Lubachevsky,F,29/05/1994
18861,23/12/1953,Naftali,Khamsi,M,15/06/1992
18862,24/02/1964,Ramalingam,Antonakopoulos,M,22/08/1986
18863,30/08/1957,Gino,Perez,M,17/05/1992
18864,12/12/1956,Saniya,Kaiserswerth,M,07/02/1985
18865,17/08/1953,Roselyn,Beutelspacher,M,06/05/1988
18866,10/03/1954,Fumiyo,Hettesheimer,M,27/12/1988
18867,04/12/1959,Baruch,Kaiser,F,06/03/1987
18868,09/08/1955,Hugo,Levasseur,F,19/12/1992
18869,24/03/1964,Aamod,Debuse,F,27/05/1988
18870,26/10/1959,Yoshimitsu,Lanphier,M,01/11/1997
18871,10/12/1961,Chaoyi,Roohalamini,F,25/09/1987
18872,07/05/1954,Hauke,Krybus,F,02/08/1990
18873,05/03/1961,Sashi,Demeyer,F,01/01/1990
18874,16/07/1958,Jahangir,Taneja,M,22/02/1987
18875,06/08/1953,Harjit,Hebert,M,27/01/1996
18876,20/05/1961,Youssef,Pepe,F,30/09/1993
18877,14/10/1963,Marsha,Luca,F,05/08/1987
18878,28/03/1963,Tuval,Karner,F,17/04/1993
18879,02/05/1960,Jinpo,Vasanthakumar,F,20/08/1987
18880,25/12/1959,Bernice,Plesums,M,26/03/1988
18881,19/09/1952,Heejo,Botman,F,22/03/1991
18882,07/01/1955,Gian,Middleton,M,22/12/1989
18883,05/09/1959,Paddy,Sidou,M,22/12/1989
18884,23/10/1962,Randy,Ertl,F,16/01/1989
18885,05/02/1955,Valter,Noriega,F,19/07/1997
18886,23/06/1952,Ramya,Peek,M,30/11/1989
18887,08/10/1958,Tadahiko,Impagliazzo,M,22/05/1988
18888,31/10/1953,Sajjan,Stassinopoulos,F,17/10/1987
18889,28/03/1962,Marsal,Barriga,F,23/05/1989
18890,11/02/1952,Pasqua,Litecky,F,09/01/1987
18891,31/03/1958,Willard,Solovay,M,24/11/1989
18892,19/08/1953,Kamakshi,Matzat,M,14/10/1986
18893,25/01/1964,Eben,Randi,M,10/09/1988
18894,10/09/1958,Baruch,Leuchs,M,27/01/1988
18895,15/02/1962,Valeska,Demir,M,16/09/1997
18896,31/05/1958,Yucai,Birsak,F,24/08/1985
18897,07/03/1961,Perry,Azumi,M,26/05/1987
18898,17/07/1964,Zhilian,Gide,F,13/05/1997
18899,16/04/1956,Breannda,Garnham,M,28/09/1985
18900,07/04/1961,Lucian,Nannarelli,M,02/05/1989
18901,28/07/1962,Mountaz,Loncour,M,25/08/1988
18902,25/05/1963,Valery,Comellas,M,18/10/1993
18903,24/06/1961,Rafols,Naumovich,M,16/01/1988
18904,02/05/1963,Karsten,Serov,F,27/02/1985
18905,26/11/1952,Seongbae,Baca,M,25/10/1995
18906,28/12/1960,Yinlin,Wilfing,F,07/07/1986
18907,10/06/1960,Radhia,Denis,F,20/11/1985
18908,13/01/1953,Jingling,Daescu,F,24/09/1991
18909,08/04/1956,Wayne,Frijda,F,17/09/1992
18910,21/08/1952,Pantung,Peral,F,20/03/1995
18911,14/04/1964,Ortrud,Pena,M,03/07/1989
18912,11/02/1962,Kristina,Masada,M,20/09/1992
18913,01/01/1957,Tze,Kirkerud,M,17/09/1995
18914,20/02/1964,Dharmaraja,Lupu,M,26/10/1988
18915,04/09/1964,JoAnna,Krone,M,07/04/1986
18916,14/04/1964,Percy,Nishimukai,F,11/03/1986
18917,12/04/1954,Xiaoqiang,Castellani,F,30/06/1989
18918,10/09/1963,Alassane,Ozery,F,05/06/1994
18919,12/11/1953,Remco,Stille,F,07/02/1986
18920,05/03/1957,Sergi,Demizu,M,06/02/1988
18921,07/10/1952,Maren,Radwan,M,28/02/1987
18922,22/03/1958,Luigi,Reghbati,F,14/11/1989
18923,20/01/1958,Dines,Cronin,M,07/08/1988
18924,24/10/1954,Yakkov,Dechter,M,22/06/1991
18925,20/07/1956,Stafford,Hutton,M,01/12/1988
18926,13/02/1963,Marlo,Qiwen,F,28/01/1997
18927,08/12/1953,Muneo,Msuda,M,28/09/1987
18928,11/03/1961,Jouko,Rouquie,M,14/07/1995
18929,08/04/1958,Gift,Peron,M,22/02/1995
18930,26/08/1964,Matk,Zwicker,M,26/02/1992
18931,17/09/1960,Tzvetan,Simmel,F,11/10/1986
18932,28/06/1956,Sigeru,Plavsic,M,25/03/1985
18933,21/01/1955,Barun,Panienski,F,03/05/1988
18934,16/05/1957,Seshu,Isaak,F,10/02/1993
18935,30/12/1960,Remzi,Jiang,F,10/10/1988
18936,28/03/1961,Rimli,Mitchem,F,04/03/1989
18937,23/09/1956,Susanna,Axelband,M,15/04/1985
18938,03/06/1960,Phillip,Bridgland,F,06/07/1990
18939,12/09/1956,Nathalie,Linares,M,24/07/1996
18940,15/02/1960,Hatsukazu,Leppanen,M,25/01/1991
18941,10/02/1961,Billie,Gire,M,25/09/1985
18942,03/04/1960,Youngkon,Zultner,M,30/05/1992
18943,04/10/1952,Anneli,Rando,F,18/04/1985
18944,08/06/1958,Sastry,Sgarro,M,21/09/1996
18945,17/03/1957,Maya,Menhoudj,M,24/01/1989
18946,10/04/1954,Gio,Warwick,M,03/02/1985
18947,19/05/1959,Shaowei,Beidas,F,31/10/1988
18948,03/11/1954,Shai,Muhlberg,M,15/08/1989
18949,09/06/1957,Bodo,Thummel,F,20/05/1996
18950,19/11/1964,Percy,Sessa,F,04/08/1992
18951,22/01/1963,IEEE,Babu,F,09/06/1989
18952,26/12/1964,Tonny,Cooman,M,21/05/1987
18953,22/09/1959,Mingdong,Hagimont,M,05/09/1988
18954,08/12/1953,Duri,Aloia,M,04/09/1994
18955,21/06/1954,Ziya,Flexer,F,23/01/1988
18956,02/08/1964,Muzhong,Zizka,F,18/01/1990
18957,11/10/1962,Mong,Dahlbom,F,04/10/1991
18958,11/01/1954,Mabo,Norsworthy,M,29/01/1990
18959,28/10/1956,Constantine,Unni,M,23/03/1991
18960,26/10/1960,Chaitali,Masand,F,22/06/1990
18961,28/05/1962,Unal,Kandlur,M,10/04/1988
18962,10/11/1963,Temple,Hebert,M,24/05/1997
18963,19/12/1962,Ipke,Rehfuss,M,20/11/1991
18964,14/07/1955,Shirish,Tiemann,M,10/02/1995
18965,09/03/1958,Sukumar,Erol,F,13/10/1991
18966,16/12/1959,Zissis,Kaminger,M,27/02/1989
18967,03/02/1957,Kagan,Rosar,M,03/10/1997
18968,13/04/1958,Bedir,Bratten,M,25/08/1987
18969,31/03/1956,Vitali,Fujisawa,F,30/12/1986
18970,20/03/1961,Elliott,Gonthier,M,17/12/1991
18971,25/06/1962,Kiyokazu,Peris,M,08/11/1996
18972,12/06/1959,Houman,Talmon,M,26/10/1989
18973,24/04/1960,Marl,Crabtree,M,27/03/1989
18974,12/02/1954,Gina,Olano,M,25/01/1991
18975,20/02/1956,Jiang,Ranst,M,01/05/1991
18976,05/07/1962,Vasilis,Jonsson,M,02/12/1990
18977,28/07/1960,Zhanqiu,Zeleznik,F,15/06/1991
18978,21/03/1957,Fox,Perin,F,22/09/1994
18979,21/10/1954,Girolamo,Fujisawa,M,29/12/1985
18980,01/05/1955,Weiye,Kawashimo,F,08/01/1987
18981,13/04/1958,Mrinalini,Veccia,F,10/03/1986
18982,01/05/1961,Arup,Orsini,F,18/02/1986
18983,09/03/1952,Krister,Jenevein,F,18/03/1991
18984,24/06/1956,Aiman,Jahnichen,F,25/12/1986
18985,14/04/1960,Takahira,Nergos,M,10/03/1989
18986,20/11/1954,Pintsang,Babu,M,29/04/1986
18987,07/09/1963,Arno,Peternell,M,23/02/1991
18988,28/11/1964,Berry,Reeken,M,01/02/1987
18989,25/12/1953,Goh,Quittner,M,12/03/1987
18990,29/04/1964,Maris,Badache,F,25/11/1993
18991,05/05/1962,Minghong,Apsitis,M,02/11/1991
18992,20/11/1964,Yongmin,Hedayat,M,11/02/1993
18993,25/06/1960,Xinyu,Hofstetter,M,26/04/1987
18994,15/11/1955,Leszek,Mitsuhashi,M,03/09/1985
18995,30/01/1958,Yakichi,Serna,F,11/10/1989
18996,04/10/1962,Krassimir,Peot,F,01/05/1988
18997,30/11/1958,Basim,Tischendorf,F,22/02/1990
18998,06/10/1960,Hongzue,Ghazalie,F,05/07/1996
18999,01/08/1956,Saeko,Gulak,F,28/11/1985
19000,07/04/1955,Houman,Alpay,M,20/09/1989
19001,02/02/1961,Khun,Picaronny,F,21/01/1989
19002,14/01/1964,Munehiko,Hoppenstand,M,14/09/1988
19003,07/07/1959,Kerryn,Monkewich,F,15/08/1989
19004,08/02/1959,Kensyu,Shimshoni,F,14/07/1993
19005,04/11/1959,Ennio,Schmezko,F,20/10/1993
19006,04/02/1953,Martina,Hempstead,F,02/06/1985
19007,05/02/1960,Girolamo,Wolniewicz,M,29/08/1994
19008,05/02/1962,Dharmaraja,Koshino,M,18/09/1986
19009,23/06/1956,Parke,Dechter,M,09/10/1988
19010,01/10/1962,Naraig,Schrift,F,25/12/1994
19011,28/02/1958,Sachin,Hiraishi,M,14/02/1986
19012,12/09/1953,Gal,Panangaden,M,19/11/1987
19013,14/12/1959,Katsuyuki,Zultner,M,16/08/1987
19014,29/11/1953,Jiafu,Danecki,F,20/01/1986
19015,14/03/1963,Harjit,Fiebach,M,21/07/1987
19016,08/10/1964,Adam,Hiraishi,F,01/10/1988
19017,28/04/1964,Sibyl,Ducloy,F,10/07/1987
19018,23/03/1963,Ymte,Thombley,F,25/11/1992
19019,29/10/1954,Fuqing,Murtafg,M,28/11/1989
19020,09/03/1956,Yefim,Kitsuregawa,M,21/06/1992
19021,03/04/1958,Taegyun,Whitcomb,M,11/03/1991
19022,09/08/1962,Adhemar,Birrer,F,02/09/1988
19023,21/08/1957,Utpal,Heiserman,M,11/01/1994
19024,16/08/1963,Toney,Baca,M,18/10/1988
19025,11/02/1961,Urs,Prenel,F,23/12/1988
19026,01/05/1964,Zhongwei,Arlazarov,M,06/02/1989
19027,05/01/1955,Ferdinand,Nanard,M,11/05/1988
19028,27/11/1959,Lubomir,Silva,F,24/05/1987
19029,27/05/1954,Khosrow,Jiang,M,06/10/1986
19030,08/07/1963,Rayond,Rabehasaina,M,05/03/1991
19031,31/01/1953,Rosella,Pollock,F,25/04/1988
19032,22/06/1960,Chinhyun,Ozeki,F,02/09/1987
19033,26/01/1956,Serenella,Birdsall,F,13/03/1986
19034,28/08/1953,Panayotis,Vesna,M,12/05/1992
19035,17/08/1952,Fuqing,Bellone,F,15/03/1988
19036,02/02/1954,Sampalli,Vesna,M,29/03/1987
19037,09/03/1952,Lucien,Bernardeschi,M,31/10/1986
19038,01/12/1959,Ramalingam,Kitai,F,21/08/1985
19039,04/01/1961,Owen,Frijda,M,22/03/1998
19040,11/05/1956,Marit,Douceur,M,13/08/1989
19041,29/05/1957,Billur,Facello,F,03/08/1992
19042,17/10/1952,Rosita,Levergood,F,04/05/1988
19043,17/02/1957,Kazuyasu,Gulla,F,16/05/1996
19044,09/11/1958,Berhard,Narlikar,M,03/01/1986
19045,19/05/1964,Gio,Zaccaria,F,27/03/1992
19046,04/06/1957,Xiaopeng,Staylopatis,F,01/02/1996
19047,01/05/1962,Chuanti,Wiegley,F,19/05/1994
19048,10/05/1952,Nikolaus,Radhakrishnan,F,25/02/1987
19049,12/03/1952,Breannda,Picht,M,27/03/1987
19050,14/02/1957,Taizo,Dayang,M,10/11/1992
19051,08/02/1952,Marek,Cappello,M,12/05/1988
19052,07/06/1953,Perla,Denna,F,19/05/1986
19053,12/09/1959,Haldon,Koprowski,F,16/08/1990
19054,07/10/1956,Hatem,Melski,F,28/11/1985
19055,24/06/1956,Yongmin,Prochazka,F,19/07/1986
19056,27/09/1955,Leaf,Nishimukai,M,29/07/1999
19057,19/03/1959,Florian,Peng,M,05/07/1992
19058,26/07/1961,Maya,Macedo,M,24/05/1991
19059,23/07/1962,Cullen,Picci,M,29/04/1987
19060,27/07/1961,Younwoo,Guenter,M,30/12/1986
19061,08/01/1956,Aris,Stroustrup,M,16/05/1991
19062,21/12/1953,Yoshinari,Denos,F,03/12/1992
19063,03/11/1958,Shaz,Suermann,F,16/08/1999
19064,31/10/1957,Hironobu,Gecsei,F,23/02/1995
19065,04/08/1957,Mabry,Birdsall,M,24/02/1989
19066,30/01/1955,Martine,Ramamoorthy,F,14/09/1994
19067,24/06/1956,Poorav,Usdin,F,05/06/1992
19068,22/01/1963,Uzi,Rande,F,23/01/1989
19069,08/03/1960,Dayanand,Servi,F,02/10/1987
19070,24/05/1962,Rutger,Vrecion,F,04/04/1986
19071,11/08/1959,Leah,Gruenwald,M,25/07/1986
19072,01/05/1957,Basant,Weiland,M,21/03/1985
19073,03/03/1952,Sajjan,Trelles,F,20/08/1990
19074,10/11/1964,Mrinalini,Pargaonkar,M,12/02/1998
19075,03/06/1959,Nevin,Orlowski,M,28/02/1986
19076,08/10/1953,Hein,Ferretti,M,15/07/1987
19077,06/12/1964,Jouni,Kaelbling,M,05/11/1992
19078,25/02/1957,Genki,Kobuchi,F,28/01/1996
19079,05/08/1964,Arno,Herath,M,30/08/1987
19080,06/12/1962,Mitchel,Przulj,M,25/06/1987
19081,07/10/1958,Lillian,Litzler,M,14/12/1986
19082,02/07/1961,Kazuyasu,Denny,F,13/02/1986
19083,17/02/1958,Nobuyoshi,Asmuth,M,22/02/1987
19084,19/09/1959,Francoise,Ladret,F,28/06/1991
19085,17/11/1956,Guoxiang,Stranks,M,10/11/1995
19086,07/12/1957,Shir,Hagimont,M,07/07/1993
19087,09/07/1955,Utz,Schusler,M,03/01/1997
19088,05/07/1964,Tiina,Bouloucos,M,10/04/1989
19089,04/11/1955,Badri,Ellozy,M,27/02/1986
19090,29/08/1959,Zijian,Peot,M,14/11/1998
19091,13/07/1952,Xiaocheng,Sommen,M,23/05/1994
19092,13/12/1956,Pantung,Hertweck,M,22/10/1988
19093,03/08/1957,Hisao,Pavlopoulou,F,23/05/1989
19094,24/02/1962,Remmert,Ulupinar,M,22/08/1992
19095,16/10/1961,Nirmal,Molenaar,M,12/10/1991
19096,13/04/1956,Zhiwei,Trelles,F,30/07/1988
19097,21/04/1956,Marsha,Zeilberger,M,05/11/1989
19098,18/11/1962,Heng,Hasenauer,F,14/05/1989
19099,18/07/1959,Jouni,Halevi,M,14/07/1986
19100,25/05/1964,Mantis,Erev,M,06/12/1996
19101,22/01/1954,Kagan,Panangaden,M,23/12/1990
19102,18/12/1963,Nikolaos,Matzen,M,02/01/1991
19103,01/11/1957,Shigeo,Penn,F,18/03/1986
19104,10/08/1955,Tetsushi,Sudbeck,M,27/12/1991
19105,14/05/1953,Etsuo,Oehlmann,M,16/01/1990
19106,03/09/1963,Hidde,Erbe,M,20/03/1995
19107,20/07/1957,Hatem,Cappello,M,20/07/1992
19108,09/11/1955,Ghassan,Tramer,M,16/04/1988
19109,05/04/1955,Jenwei,Denis,M,05/12/1985
19110,10/09/1959,Sakthirel,Miake,F,29/07/1985
19111,13/06/1953,Xinan,Muchinsky,M,28/12/1991
19112,12/05/1964,Caolyn,Jeansoulin,M,11/07/1991
19113,11/09/1952,Persi,Bahr,F,23/11/1987
19114,27/12/1952,Jayson,Pietracaprina,F,04/05/1987
19115,18/07/1958,Claude,Seghrouchni,M,11/10/1997
19116,27/10/1955,Xuedong,Cherinka,M,08/01/1998
19117,09/07/1959,Tetsurou,Spell,M,14/04/1986
19118,18/07/1960,Kamakshi,Waschkowski,M,05/10/1995
19119,16/10/1958,Siddarth,Frijda,F,09/07/1985
19120,07/02/1953,Giri,Qiwen,F,23/10/1987
19121,27/04/1955,Hsiangchu,Remmers,M,09/05/1991
19122,19/09/1961,Tayeb,Dengi,F,21/08/1987
19123,07/03/1956,Boutros,Basagni,M,27/10/1991
